cash_assistance_id,beneficiary_id,project_id,country,amount,currency,payment_method,payment_date
1437,703,10,Somalia,169.93,USD,Bank Transfer,2024-12-04
1438,220,12,Somalia,419.11,USD,Voucher,2026-04-23
1439,1090,30,Ethiopia,52.72,USD,Bank Transfer,2025-11-15
1440,4996,20,Uganda,484.13,USD,Bank Transfer,2024-10-06
1441,2533,9,Kenya,137.06,USD,Mobile Money,2025-03-09
1442,2782,13,Ethiopia,369.39,USD,Mobile Money,2025-03-28
1443,868,21,Uganda,337.41,USD,Bank Transfer,2026-05-07
1444,499,16,Somalia,460.47,USD,Bank Transfer,2026-02-21
1445,1732,15,South Sudan,428.21,USD,Bank Transfer,2025-08-18
1446,2267,21,Somalia,249.3,USD,Mobile Money,2024-08-13
1447,3286,20,Kenya,225.88,USD,Voucher,2025-05-29
1448,4290,17,Kenya,365.76,USD,Voucher,2025-11-11
1449,1515,26,Ethiopia,280.96,USD,Cash,2024-07-25
1450,3694,28,Ethiopia,482.64,USD,Voucher,2024-09-13
1451,1744,25,Ethiopia,369.9,USD,Cash,2024-12-27
1452,510,9,South Sudan,120.95,USD,Voucher,2026-07-16
1453,3304,13,Somalia,227.15,USD,Mobile Money,2025-06-01
1454,4875,22,Ethiopia,256.58,USD,Bank Transfer,2025-05-15
1455,4573,20,South Sudan,465.77,USD,Cash,2025-07-27
1456,562,30,South Sudan,460.51,USD,Voucher,2025-09-25
1457,2885,21,Somalia,321.77,USD,Mobile Money,2024-09-14
1458,4285,9,Kenya,91.36,USD,Cash,2024-12-07
1459,4671,23,Kenya,23.42,USD,Voucher,2025-08-23
1460,216,3,South Sudan,349.67,USD,Cash,2025-05-05
1461,863,9,Ethiopia,213.52,USD,Cash,2026-05-16
1462,2536,20,Kenya,412.34,USD,Bank Transfer,2026-04-02
1463,4084,11,Somalia,372.53,USD,Mobile Money,2025-03-25
1464,2054,3,South Sudan,53.21,USD,Mobile Money,2025-08-07
1465,166,5,Ethiopia,27.91,USD,Voucher,2025-03-05
1466,3613,19,Uganda,431.11,USD,Bank Transfer,2025-03-02
1467,4209,10,Ethiopia,407.81,USD,Cash,2025-05-26
1468,177,14,Ethiopia,132.34,USD,Voucher,2025-05-30
1469,1754,16,Somalia,178.02,USD,Voucher,2024-12-05
1470,1550,11,Uganda,385.88,USD,Voucher,2024-08-13
1471,1824,21,Somalia,197.06,USD,Mobile Money,2026-01-25
1472,4955,22,Uganda,135.88,USD,Bank Transfer,2025-08-20
1473,1936,26,Ethiopia,35.8,USD,Bank Transfer,2026-07-13
1474,3925,23,South Sudan,168.21,USD,Mobile Money,2024-07-21
1475,2615,11,Uganda,314.57,USD,Bank Transfer,2025-06-16
1476,4839,14,Uganda,45.97,USD,Mobile Money,2025-10-19
1477,1246,21,Kenya,253.89,USD,Bank Transfer,2026-04-27
1478,3507,17,Kenya,214.18,USD,Bank Transfer,2025-05-23
1479,2004,21,Kenya,399.78,USD,Bank Transfer,2025-04-08
1480,2143,28,Ethiopia,339.35,USD,Cash,2025-06-24
1481,1352,20,South Sudan,481.31,USD,Mobile Money,2025-02-11
1482,3131,25,Kenya,36.18,USD,Voucher,2025-12-02
1483,4358,22,Somalia,264.85,USD,Voucher,2026-06-22
1484,501,7,Ethiopia,332.05,USD,Bank Transfer,2025-06-05
1485,3575,29,Ethiopia,56.08,USD,Mobile Money,2025-01-29
1486,3637,6,Somalia,337.75,USD,Mobile Money,2024-12-11
1487,2089,13,Kenya,291.1,USD,Voucher,2026-07-08
1488,4615,19,Somalia,96.34,USD,Mobile Money,2025-11-07
1489,4711,16,Ethiopia,405.21,USD,Mobile Money,2025-10-08
1490,642,11,South Sudan,490.89,USD,Voucher,2024-10-07
1491,3731,25,Somalia,228.96,USD,Mobile Money,2026-01-12
1492,3406,18,Somalia,390.36,USD,Cash,2025-12-16
1493,892,19,Ethiopia,339.95,USD,Mobile Money,2026-01-08
1494,3057,24,Somalia,177.39,USD,Mobile Money,2026-06-14
1495,531,7,Uganda,224.0,USD,Mobile Money,2026-02-20
1496,4637,26,Kenya,136.23,USD,Voucher,2026-06-21
1497,3806,13,Kenya,345.33,USD,Mobile Money,2025-11-19
1498,2155,22,South Sudan,433.55,USD,Mobile Money,2024-08-22
1499,3025,20,Uganda,198.37,USD,Mobile Money,2026-06-07
1500,729,15,South Sudan,225.16,USD,Bank Transfer,2024-09-11
1501,4264,22,Ethiopia,284.48,USD,Bank Transfer,2024-09-25
1502,3111,29,Uganda,469.36,USD,Voucher,2024-12-13
1503,2732,17,Ethiopia,151.76,USD,Mobile Money,2025-11-13
1504,1105,18,Kenya,118.95,USD,Voucher,2025-06-02
1505,1865,17,Kenya,349.76,USD,Cash,2025-10-06
1506,182,1,Ethiopia,446.12,USD,Bank Transfer,2026-02-02
1507,219,15,Uganda,260.47,USD,Voucher,2025-02-09
1508,4106,27,Uganda,496.28,USD,Cash,2026-03-27
1509,3435,27,Ethiopia,134.31,USD,Voucher,2025-10-25
1510,2318,7,Somalia,34.95,USD,Mobile Money,2026-02-11
1511,4743,24,South Sudan,472.46,USD,Voucher,2025-07-02
1512,13,1,Uganda,281.02,USD,Cash,2025-10-27
1513,1115,2,Somalia,245.95,USD,Mobile Money,2025-06-18
1514,4671,14,South Sudan,460.7,USD,Mobile Money,2026-06-11
1515,458,2,Somalia,392.99,USD,Mobile Money,2024-10-06
1516,1218,4,Uganda,118.51,USD,Bank Transfer,2026-03-14
1517,1687,21,Uganda,312.51,USD,Mobile Money,2025-07-25
1518,4182,23,Uganda,379.24,USD,Cash,2026-07-08
1519,3042,14,Somalia,343.01,USD,Voucher,2025-08-21
1520,3050,30,Ethiopia,429.92,USD,Bank Transfer,2024-09-11
1521,2940,19,Uganda,406.84,USD,Voucher,2024-11-11
1522,1831,20,Uganda,114.35,USD,Mobile Money,2025-01-18
1523,3248,17,Somalia,477.24,USD,Voucher,2026-05-14
1524,424,20,Uganda,206.84,USD,Mobile Money,2026-03-07
1525,1834,7,South Sudan,104.09,USD,Bank Transfer,2025-05-17
1526,1307,3,Uganda,99.01,USD,Bank Transfer,2025-07-28
1527,1689,1,Kenya,425.79,USD,Bank Transfer,2024-09-28
1528,1991,20,Ethiopia,315.3,USD,Bank Transfer,2025-02-13
1529,2005,22,Somalia,323.54,USD,Voucher,2026-07-17
1530,4878,5,Somalia,335.81,USD,Mobile Money,2024-09-26
1531,2404,19,Uganda,324.68,USD,Mobile Money,2025-07-09
1532,4172,4,Kenya,172.37,USD,Cash,2025-11-07
1533,610,14,Kenya,270.8,USD,Voucher,2026-06-30
1534,2315,14,Kenya,482.31,USD,Cash,2024-07-25
1535,1375,10,Uganda,129.62,USD,Cash,2025-07-30
1536,3704,1,Uganda,285.48,USD,Mobile Money,2026-04-25
1537,2950,2,Ethiopia,58.2,USD,Cash,2026-04-04
1538,977,24,Ethiopia,267.23,USD,Voucher,2024-09-23
1539,3386,25,Uganda,440.4,USD,Cash,2025-04-08
1540,4745,24,Ethiopia,79.48,USD,Cash,2025-04-11
1541,520,27,South Sudan,101.12,USD,Cash,2024-08-15
1542,1708,22,Somalia,139.52,USD,Mobile Money,2024-07-23
1543,13,18,Ethiopia,32.27,USD,Cash,2026-04-04
1544,1108,7,Uganda,272.32,USD,Voucher,2025-04-11
1545,4884,27,Uganda,444.95,USD,Cash,2024-11-09
1546,3484,1,Somalia,350.84,USD,Bank Transfer,2026-01-30
1547,196,23,Kenya,489.28,USD,Bank Transfer,2025-06-09
1548,4694,27,South Sudan,379.29,USD,Voucher,2024-08-25
1549,2196,19,South Sudan,467.4,USD,Voucher,2024-12-27
1550,1954,13,Kenya,211.15,USD,Voucher,2026-07-03
1551,1697,8,South Sudan,469.83,USD,Mobile Money,2024-08-04
1552,642,2,South Sudan,379.3,USD,Voucher,2025-09-04
1553,4978,14,Kenya,323.07,USD,Cash,2025-01-31
1554,929,27,Ethiopia,37.87,USD,Bank Transfer,2025-11-06
1555,1875,17,Kenya,316.53,USD,Mobile Money,2024-10-08
1556,1152,24,Uganda,475.76,USD,Mobile Money,2025-07-21
1557,2424,17,Ethiopia,269.86,USD,Mobile Money,2026-07-18
1558,894,13,Kenya,56.64,USD,Voucher,2025-10-20
1559,4487,20,Uganda,137.73,USD,Cash,2025-05-30
1560,1159,24,Somalia,67.39,USD,Voucher,2026-02-17
1561,3869,28,Kenya,467.55,USD,Voucher,2024-11-10
1562,3114,18,South Sudan,293.23,USD,Voucher,2025-05-09
1563,809,15,Somalia,371.32,USD,Bank Transfer,2025-01-02
1564,1422,11,Ethiopia,97.12,USD,Mobile Money,2025-04-11
1565,2049,28,Somalia,439.37,USD,Bank Transfer,2025-01-18
1566,1314,30,Somalia,96.71,USD,Bank Transfer,2025-03-01
1567,4759,11,Uganda,341.74,USD,Voucher,2026-05-02
1568,3173,5,Somalia,338.83,USD,Cash,2025-05-31
1569,4841,25,Kenya,361.58,USD,Voucher,2025-05-15
1570,2449,7,South Sudan,353.87,USD,Bank Transfer,2025-01-24
1571,1330,14,Uganda,59.73,USD,Mobile Money,2025-07-22
1572,1306,12,Kenya,35.63,USD,Voucher,2025-03-19
1573,187,27,Ethiopia,46.77,USD,Mobile Money,2025-05-26
1574,2312,20,South Sudan,61.49,USD,Voucher,2025-08-31
1575,706,3,Ethiopia,392.46,USD,Voucher,2025-08-12
1576,2535,27,Kenya,381.73,USD,Voucher,2025-04-29
1577,2311,1,Kenya,165.36,USD,Voucher,2024-08-04
1578,1478,19,Somalia,254.77,USD,Cash,2024-11-19
1579,692,19,Ethiopia,479.08,USD,Bank Transfer,2026-02-25
1580,2355,30,Uganda,329.42,USD,Voucher,2025-12-08
1581,396,4,Somalia,331.68,USD,Voucher,2025-09-02
1582,4192,25,South Sudan,440.97,USD,Mobile Money,2025-03-06
1583,663,15,South Sudan,230.66,USD,Bank Transfer,2025-03-04
1584,2218,30,Ethiopia,206.16,USD,Mobile Money,2026-05-31
1585,2766,3,Uganda,167.48,USD,Bank Transfer,2025-03-27
1586,2313,9,Kenya,91.22,USD,Bank Transfer,2025-03-29
1587,3102,1,Kenya,100.35,USD,Cash,2025-07-17
1588,2525,30,Uganda,162.0,USD,Mobile Money,2025-04-20
1589,1845,10,South Sudan,455.32,USD,Cash,2025-05-09
1590,3445,30,Uganda,415.93,USD,Mobile Money,2025-04-13
1591,3475,27,South Sudan,101.99,USD,Bank Transfer,2025-05-26
1592,3650,29,Uganda,184.68,USD,Voucher,2025-03-11
1593,621,28,Kenya,107.58,USD,Bank Transfer,2025-11-06
1594,3713,21,Uganda,434.19,USD,Bank Transfer,2024-09-08
1595,1180,1,Uganda,47.92,USD,Mobile Money,2026-01-31
1596,1205,21,South Sudan,279.5,USD,Voucher,2025-10-27
1597,4717,18,Uganda,448.85,USD,Cash,2025-01-27
1598,4272,27,Uganda,492.55,USD,Bank Transfer,2024-08-01
1599,2085,29,Ethiopia,330.59,USD,Bank Transfer,2026-07-18
1600,3799,26,Kenya,136.34,USD,Cash,2025-01-03
1601,4850,25,Ethiopia,79.77,USD,Mobile Money,2026-01-09
1602,3737,1,Ethiopia,376.5,USD,Cash,2025-08-01
1603,413,29,Somalia,231.43,USD,Bank Transfer,2025-11-29
1604,3094,18,Ethiopia,432.5,USD,Bank Transfer,2025-08-28
1605,1188,26,South Sudan,435.02,USD,Voucher,2025-01-05
1606,2924,5,Uganda,250.33,USD,Bank Transfer,2025-03-12
1607,1760,1,Uganda,150.64,USD,Voucher,2026-02-15
1608,2160,24,Ethiopia,197.36,USD,Cash,2025-01-27
1609,2566,23,South Sudan,398.68,USD,Cash,2025-02-17
1610,1512,4,Kenya,226.18,USD,Cash,2025-11-20
1611,1059,6,Kenya,413.15,USD,Cash,2026-01-03
1612,3419,11,Ethiopia,268.21,USD,Cash,2025-12-30
1613,3091,27,Ethiopia,369.86,USD,Cash,2025-08-14
1614,4810,20,Kenya,295.9,USD,Voucher,2025-02-10
1615,2840,22,Somalia,136.98,USD,Bank Transfer,2025-06-14
1616,3351,28,South Sudan,283.6,USD,Bank Transfer,2025-01-11
1617,3573,12,Ethiopia,482.7,USD,Bank Transfer,2026-04-28
1618,4731,5,Kenya,228.41,USD,Bank Transfer,2024-12-15
1619,1090,24,Kenya,355.15,USD,Cash,2024-09-23
1620,4855,5,South Sudan,228.21,USD,Cash,2025-11-21
1621,1917,27,Ethiopia,256.27,USD,Bank Transfer,2024-07-22
1622,962,16,Ethiopia,403.6,USD,Mobile Money,2025-06-04
1623,3588,14,Ethiopia,26.93,USD,Mobile Money,2025-01-03
1624,2883,18,Kenya,419.52,USD,Voucher,2025-06-15
1625,4323,14,Ethiopia,247.82,USD,Mobile Money,2024-11-01
1626,844,2,Uganda,260.27,USD,Mobile Money,2025-08-07
1627,2369,25,Ethiopia,489.96,USD,Cash,2024-08-13
1628,2397,10,Uganda,88.12,USD,Voucher,2025-08-23
1629,2408,20,Ethiopia,197.21,USD,Bank Transfer,2024-07-19
1630,1304,29,South Sudan,425.28,USD,Voucher,2025-04-14
1631,3831,14,Uganda,194.7,USD,Voucher,2026-06-08
1632,487,3,Ethiopia,56.48,USD,Cash,2026-02-11
1633,4871,5,Somalia,217.78,USD,Cash,2026-01-01
1634,1308,26,Ethiopia,449.19,USD,Bank Transfer,2024-12-31
1635,700,14,Somalia,224.88,USD,Voucher,2024-12-31
1636,2166,24,Kenya,165.77,USD,Mobile Money,2024-12-22
1637,2025,20,Uganda,384.45,USD,Voucher,2025-05-27
1638,1061,26,Somalia,297.27,USD,Mobile Money,2024-11-03
1639,4498,22,Kenya,322.43,USD,Cash,2025-07-12
1640,766,11,Uganda,183.15,USD,Bank Transfer,2026-05-19
1641,2625,16,South Sudan,449.96,USD,Voucher,2025-12-30
1642,4868,6,Somalia,300.73,USD,Cash,2025-02-15
1643,2574,29,South Sudan,448.16,USD,Cash,2025-05-12
1644,888,7,Kenya,392.21,USD,Cash,2025-03-11
1645,4125,2,Uganda,356.43,USD,Cash,2025-01-28
1646,4773,11,Kenya,110.5,USD,Mobile Money,2026-04-12
1647,137,9,South Sudan,256.43,USD,Bank Transfer,2024-11-09
1648,3412,5,Kenya,141.1,USD,Bank Transfer,2026-07-18
1649,57,14,South Sudan,332.47,USD,Cash,2025-02-02
1650,797,9,Somalia,320.35,USD,Voucher,2025-07-26
1651,288,3,Kenya,53.21,USD,Voucher,2025-10-25
1652,3948,17,Ethiopia,377.38,USD,Cash,2024-12-15
1653,131,22,Uganda,92.28,USD,Cash,2025-05-05
1654,3909,23,Somalia,237.59,USD,Mobile Money,2025-07-13
1655,3482,6,South Sudan,110.82,USD,Mobile Money,2025-12-28
1656,1154,2,Uganda,52.42,USD,Bank Transfer,2025-03-18
1657,1732,7,Somalia,247.59,USD,Voucher,2026-05-14
1658,1665,5,Ethiopia,132.92,USD,Voucher,2026-06-23
1659,1863,3,Ethiopia,162.48,USD,Cash,2026-06-26
1660,166,27,Uganda,443.81,USD,Voucher,2025-11-22
1661,413,9,South Sudan,332.78,USD,Voucher,2025-12-02
1662,794,26,Kenya,125.64,USD,Cash,2024-10-21
1663,3805,2,Somalia,235.17,USD,Cash,2025-05-16
1664,3255,30,South Sudan,155.95,USD,Cash,2024-11-11
1665,4779,2,South Sudan,329.96,USD,Voucher,2026-02-12
1666,4451,25,Kenya,193.42,USD,Voucher,2024-08-01
1667,674,10,Somalia,215.07,USD,Cash,2025-10-20
1668,1422,23,Uganda,255.21,USD,Mobile Money,2024-12-28
1669,879,30,Ethiopia,418.79,USD,Voucher,2026-06-02
1670,114,4,Kenya,484.05,USD,Cash,2025-07-31
1671,3563,9,Somalia,114.42,USD,Cash,2025-01-31
1672,4037,11,Ethiopia,23.72,USD,Cash,2025-05-14
1673,4679,11,Uganda,320.13,USD,Cash,2026-01-19
1674,1879,1,South Sudan,333.74,USD,Bank Transfer,2025-10-27
1675,1389,14,Kenya,92.94,USD,Cash,2025-07-23
1676,3739,9,Uganda,159.57,USD,Mobile Money,2025-07-18
1677,1773,2,South Sudan,144.77,USD,Bank Transfer,2025-02-20
1678,4008,13,Somalia,85.78,USD,Cash,2025-03-23
1679,3002,15,South Sudan,484.85,USD,Mobile Money,2025-12-23
1680,759,29,Uganda,139.08,USD,Bank Transfer,2025-02-07
1681,773,25,Uganda,292.07,USD,Cash,2025-12-16
1682,1245,11,South Sudan,202.78,USD,Voucher,2026-01-08
1683,823,18,Kenya,184.11,USD,Bank Transfer,2025-08-19
1684,1606,3,Ethiopia,407.39,USD,Cash,2026-05-31
1685,677,6,South Sudan,103.16,USD,Bank Transfer,2024-11-05
1686,4543,28,South Sudan,187.8,USD,Bank Transfer,2025-12-02
1687,364,22,Ethiopia,476.88,USD,Voucher,2025-12-21
1688,6,24,South Sudan,257.7,USD,Cash,2024-07-31
1689,2728,23,Somalia,294.49,USD,Cash,2026-07-04
1690,473,26,South Sudan,364.39,USD,Bank Transfer,2024-11-11
1691,881,9,Ethiopia,283.84,USD,Bank Transfer,2025-12-24
1692,80,6,Somalia,300.34,USD,Mobile Money,2025-01-10
1693,1770,29,Somalia,217.67,USD,Voucher,2025-06-19
1694,2024,7,Ethiopia,134.08,USD,Cash,2025-05-22
1695,4976,18,Uganda,470.79,USD,Mobile Money,2025-11-28
1696,4557,20,Kenya,107.86,USD,Cash,2025-09-13
1697,2733,13,Uganda,46.73,USD,Cash,2025-10-10
1698,2340,24,Kenya,261.25,USD,Mobile Money,2026-04-09
1699,2203,22,Kenya,286.67,USD,Mobile Money,2026-05-19
1700,2173,22,Uganda,300.14,USD,Voucher,2024-08-21
1701,4258,10,South Sudan,303.13,USD,Voucher,2025-12-31
1702,4541,5,Kenya,420.83,USD,Mobile Money,2024-11-12
1703,3951,22,Kenya,421.83,USD,Cash,2026-01-19
1704,3868,25,Kenya,52.69,USD,Bank Transfer,2025-10-12
1705,2445,5,Somalia,467.34,USD,Cash,2026-02-09
1706,1361,27,Ethiopia,77.84,USD,Mobile Money,2026-05-28
1707,1296,2,Somalia,496.09,USD,Voucher,2025-01-16
1708,2384,23,Somalia,391.6,USD,Mobile Money,2025-12-27
1709,116,2,Uganda,464.74,USD,Mobile Money,2025-05-24
1710,2182,20,South Sudan,305.51,USD,Bank Transfer,2025-12-09
1711,3538,17,Ethiopia,79.06,USD,Mobile Money,2025-10-17
1712,630,18,Ethiopia,403.72,USD,Voucher,2025-11-01
1713,2543,7,Uganda,483.44,USD,Mobile Money,2026-05-01
1714,4192,3,Somalia,188.81,USD,Voucher,2024-12-19
1715,4724,12,Ethiopia,292.13,USD,Bank Transfer,2025-05-12
1716,2210,3,Somalia,201.45,USD,Cash,2026-01-26
1717,4052,11,Ethiopia,349.0,USD,Bank Transfer,2025-12-22
1718,1955,27,Somalia,368.64,USD,Bank Transfer,2025-02-04
1719,4394,21,Kenya,129.64,USD,Cash,2025-12-05
1720,492,13,Ethiopia,295.6,USD,Cash,2026-05-20
1721,2679,11,South Sudan,97.09,USD,Voucher,2026-01-13
1722,4376,23,South Sudan,463.42,USD,Cash,2025-07-16
1723,2120,22,Uganda,381.01,USD,Voucher,2024-12-19
1724,619,8,Uganda,473.52,USD,Voucher,2025-10-14
1725,2162,11,Uganda,483.39,USD,Mobile Money,2025-03-21
1726,2845,12,Uganda,348.23,USD,Bank Transfer,2024-10-01
1727,3814,12,Uganda,293.07,USD,Bank Transfer,2025-04-01
1728,2380,7,Ethiopia,191.81,USD,Cash,2025-06-07
1729,153,6,Somalia,373.92,USD,Mobile Money,2026-04-22
1730,2346,30,Uganda,386.9,USD,Mobile Money,2024-08-11
1731,4838,13,Ethiopia,373.45,USD,Mobile Money,2025-12-04
1732,3736,4,South Sudan,347.19,USD,Mobile Money,2024-11-13
1733,2082,11,Somalia,390.52,USD,Mobile Money,2024-12-12
1734,4133,26,Uganda,239.69,USD,Voucher,2024-07-23
1735,3038,1,Uganda,446.26,USD,Bank Transfer,2024-11-28
1736,2751,7,Uganda,369.25,USD,Mobile Money,2024-12-08
1737,1013,8,Kenya,206.4,USD,Voucher,2024-10-31
1738,1132,22,Somalia,153.76,USD,Mobile Money,2024-10-31
1739,113,4,South Sudan,341.4,USD,Cash,2024-11-19
1740,3753,9,Somalia,492.56,USD,Cash,2025-08-02
1741,2211,19,Ethiopia,46.95,USD,Bank Transfer,2025-05-31
1742,4556,1,South Sudan,283.93,USD,Voucher,2024-11-20
1743,672,5,Somalia,433.21,USD,Cash,2026-04-26
1744,1655,21,Uganda,292.04,USD,Bank Transfer,2025-06-07
1745,3329,28,Kenya,451.53,USD,Mobile Money,2026-05-19
1746,3374,22,Kenya,258.48,USD,Voucher,2025-08-06
1747,1096,8,South Sudan,74.08,USD,Bank Transfer,2026-01-10
1748,813,2,Uganda,319.67,USD,Cash,2025-05-14
1749,4603,22,Somalia,454.26,USD,Bank Transfer,2025-06-20
1750,2097,2,Ethiopia,461.4,USD,Cash,2024-07-30
1751,2997,30,Uganda,409.75,USD,Voucher,2025-02-04
1752,1280,13,Kenya,207.64,USD,Cash,2026-04-16
1753,1815,18,Somalia,277.91,USD,Cash,2026-01-03
1754,4802,26,Uganda,181.8,USD,Cash,2025-06-26
1755,169,3,Uganda,486.28,USD,Bank Transfer,2026-05-26
1756,347,28,Uganda,151.72,USD,Cash,2025-09-01
1757,1281,11,Somalia,369.44,USD,Cash,2025-12-23
1758,1199,13,Somalia,288.6,USD,Voucher,2025-07-16
1759,4976,15,South Sudan,75.82,USD,Bank Transfer,2025-02-22
1760,4046,22,Uganda,291.08,USD,Cash,2025-10-30
1761,701,12,Kenya,229.51,USD,Voucher,2025-12-25
1762,2233,24,Somalia,403.38,USD,Bank Transfer,2025-03-14
1763,2540,17,Ethiopia,350.11,USD,Cash,2026-04-03
1764,4414,19,Uganda,346.54,USD,Mobile Money,2025-09-23
1765,1583,23,South Sudan,259.24,USD,Cash,2025-12-13
1766,2088,16,Kenya,167.56,USD,Voucher,2025-11-03
1767,727,9,Kenya,385.76,USD,Voucher,2025-09-13
1768,3138,23,Kenya,396.29,USD,Bank Transfer,2025-10-30
1769,3273,26,South Sudan,308.02,USD,Mobile Money,2025-10-15
1770,2181,20,Somalia,231.14,USD,Bank Transfer,2026-02-28
1771,2849,8,Ethiopia,416.49,USD,Cash,2026-02-18
1772,4318,19,Somalia,331.8,USD,Voucher,2026-04-14
1773,2322,17,South Sudan,398.47,USD,Mobile Money,2025-11-29
1774,3561,29,Ethiopia,349.67,USD,Bank Transfer,2024-07-27
1775,4026,15,Uganda,244.02,USD,Mobile Money,2026-03-20
1776,2527,7,Ethiopia,263.92,USD,Mobile Money,2025-12-22
1777,4079,19,Kenya,280.26,USD,Voucher,2026-01-21
1778,4703,26,Uganda,177.63,USD,Bank Transfer,2024-11-16
1779,273,5,South Sudan,292.39,USD,Bank Transfer,2025-11-25
1780,3957,16,Kenya,303.87,USD,Voucher,2025-04-07
1781,4691,24,South Sudan,455.9,USD,Mobile Money,2025-10-10
1782,2283,29,Kenya,432.34,USD,Voucher,2025-02-19
1783,593,14,Uganda,248.93,USD,Cash,2024-09-22
1784,1442,29,Ethiopia,443.33,USD,Bank Transfer,2025-04-01
1785,2957,25,Ethiopia,69.4,USD,Voucher,2025-02-02
1786,1744,6,Ethiopia,362.99,USD,Mobile Money,2025-11-11
1787,2727,22,Somalia,475.23,USD,Cash,2026-05-21
1788,1326,12,Kenya,461.44,USD,Bank Transfer,2025-05-19
1789,1486,13,Ethiopia,195.08,USD,Cash,2025-08-05
1790,182,17,South Sudan,344.98,USD,Voucher,2025-02-27
1791,3105,14,Uganda,119.72,USD,Cash,2024-12-31
1792,2555,8,South Sudan,498.24,USD,Bank Transfer,2026-05-08
1793,2674,11,South Sudan,21.37,USD,Bank Transfer,2025-04-20
1794,2943,10,Somalia,38.08,USD,Voucher,2024-12-31
1795,4442,12,Ethiopia,332.1,USD,Mobile Money,2024-11-16
1796,3924,27,Kenya,453.02,USD,Cash,2026-01-03
1797,2587,8,South Sudan,381.25,USD,Bank Transfer,2026-03-15
1798,2497,7,Ethiopia,142.74,USD,Bank Transfer,2025-07-22
1799,2910,11,Somalia,441.94,USD,Mobile Money,2026-02-19
1800,3305,4,Ethiopia,34.84,USD,Cash,2025-01-07
1801,3456,6,Uganda,103.05,USD,Voucher,2025-04-28
1802,2100,26,Uganda,123.17,USD,Cash,2024-09-25
1803,1069,7,Kenya,204.06,USD,Cash,2025-06-27
1804,3638,19,Uganda,75.94,USD,Mobile Money,2024-10-06
1805,2125,14,Uganda,193.16,USD,Cash,2025-12-02
1806,3273,10,Uganda,495.6,USD,Mobile Money,2026-05-16
1807,900,3,Ethiopia,461.43,USD,Voucher,2024-09-02
1808,2903,21,South Sudan,247.53,USD,Bank Transfer,2025-03-25
1809,2091,28,Kenya,270.62,USD,Voucher,2026-03-17
1810,250,14,Ethiopia,277.55,USD,Cash,2025-09-07
1811,4231,3,Kenya,74.52,USD,Voucher,2026-01-12
1812,1348,17,South Sudan,266.53,USD,Voucher,2025-11-11
1813,2732,14,Somalia,102.85,USD,Mobile Money,2026-04-02
1814,4508,13,Kenya,60.57,USD,Voucher,2025-05-09
1815,3971,20,South Sudan,164.59,USD,Cash,2025-11-26
1816,1659,3,Uganda,418.01,USD,Cash,2026-01-07
1817,2070,1,Uganda,143.38,USD,Mobile Money,2026-03-27
1818,134,11,Kenya,414.7,USD,Cash,2025-08-26
1819,1720,13,Ethiopia,49.27,USD,Cash,2025-12-08
1820,2207,29,South Sudan,400.07,USD,Cash,2025-02-15
1821,484,14,Uganda,228.29,USD,Bank Transfer,2025-02-12
1822,2704,13,South Sudan,351.49,USD,Cash,2025-01-10
1823,3331,10,Ethiopia,178.84,USD,Mobile Money,2025-09-04
1824,1120,2,South Sudan,457.83,USD,Voucher,2025-12-15
1825,4991,26,Somalia,254.08,USD,Mobile Money,2026-01-21
1826,4302,21,Uganda,256.51,USD,Cash,2026-04-13
1827,2479,8,Uganda,229.15,USD,Voucher,2024-08-28
1828,2595,16,South Sudan,241.85,USD,Voucher,2025-02-27
1829,4057,25,Uganda,48.46,USD,Voucher,2025-07-30
1830,686,6,Ethiopia,100.14,USD,Cash,2025-05-29
1831,2334,28,Kenya,452.69,USD,Mobile Money,2024-07-19
1832,4426,16,Somalia,167.92,USD,Voucher,2025-12-01
1833,153,10,South Sudan,335.84,USD,Bank Transfer,2025-09-22
1834,4570,28,Uganda,162.79,USD,Voucher,2025-12-27
1835,4013,5,Ethiopia,187.56,USD,Bank Transfer,2025-06-22
1836,2270,8,Somalia,189.21,USD,Cash,2025-02-12
1837,1341,15,Kenya,133.37,USD,Cash,2026-01-17
1838,4761,30,Ethiopia,353.32,USD,Voucher,2025-12-20
1839,23,1,South Sudan,294.31,USD,Mobile Money,2026-01-22
1840,3950,5,Uganda,414.09,USD,Bank Transfer,2026-03-26
1841,1480,27,South Sudan,353.54,USD,Cash,2026-05-31
1842,1207,12,South Sudan,425.77,USD,Cash,2025-08-05
1843,2931,5,Ethiopia,215.59,USD,Voucher,2025-04-01
1844,480,11,South Sudan,39.54,USD,Voucher,2025-09-22
1845,1884,22,Kenya,216.61,USD,Mobile Money,2025-06-16
1846,4595,18,Somalia,249.97,USD,Mobile Money,2026-05-05
1847,845,17,Ethiopia,404.22,USD,Bank Transfer,2025-11-12
1848,1069,7,Ethiopia,265.35,USD,Voucher,2025-12-17
1849,362,27,Ethiopia,346.58,USD,Mobile Money,2025-11-17
1850,104,11,Uganda,237.9,USD,Voucher,2025-06-15
1851,3032,14,Kenya,141.48,USD,Cash,2025-05-06
1852,1068,5,Somalia,172.3,USD,Bank Transfer,2026-02-04
1853,1669,13,Ethiopia,373.89,USD,Voucher,2026-06-19
1854,4491,11,Uganda,428.51,USD,Mobile Money,2024-09-16
1855,1262,10,Ethiopia,355.89,USD,Voucher,2025-06-22
