education_id,beneficiary_id,school_code,education_level,country,enrollment_date,status
2042,3120,SCH-045,Adult Learning,Uganda,2024-10-15,Completed
2043,1383,SCH-059,Primary,Somalia,2025-03-26,Enrolled
2044,1212,SCH-035,Adult Learning,Ethiopia,2025-05-30,Dropped
2045,4527,SCH-052,Primary,South Sudan,2026-03-05,Dropped
2046,1282,SCH-008,Secondary,Somalia,2025-04-03,Enrolled
2047,2195,SCH-031,Adult Learning,Kenya,2025-05-03,Dropped
2048,1195,SCH-009,Vocational,Kenya,2025-11-14,Completed
2049,534,SCH-074,Adult Learning,Uganda,2025-01-20,Completed
2050,4622,SCH-068,Adult Learning,Uganda,2025-05-13,Completed
2051,2935,SCH-045,Secondary,South Sudan,2024-10-05,Dropped
2052,1551,SCH-040,Secondary,South Sudan,2026-01-03,Completed
2053,1171,SCH-062,Adult Learning,Kenya,2025-04-20,Completed
2054,3209,SCH-023,Vocational,Somalia,2025-01-26,Dropped
2055,3666,SCH-019,Adult Learning,South Sudan,2025-04-11,Enrolled
2056,2574,SCH-002,Primary,Somalia,2025-07-13,Dropped
2057,3630,SCH-002,Primary,Uganda,2025-06-18,Dropped
2058,4000,SCH-012,Secondary,Ethiopia,2024-10-09,Enrolled
2059,765,SCH-043,Primary,Ethiopia,2026-02-06,Enrolled
2060,3990,SCH-024,Adult Learning,Ethiopia,2025-04-20,Enrolled
2061,1734,SCH-063,Primary,Kenya,2025-01-18,Dropped
2062,1305,SCH-071,Secondary,Kenya,2025-08-14,Enrolled
2063,4864,SCH-009,Primary,Ethiopia,2025-07-19,Dropped
2064,824,SCH-040,Primary,Somalia,2025-06-18,Enrolled
2065,4917,SCH-009,Primary,Kenya,2025-03-06,Completed
2066,1923,SCH-010,Adult Learning,Ethiopia,2024-12-21,Dropped
2067,3163,SCH-012,Vocational,Uganda,2026-04-28,Enrolled
2068,2873,SCH-038,Secondary,South Sudan,2024-11-29,Completed
2069,3994,SCH-019,Primary,Somalia,2026-03-04,Dropped
2070,2853,SCH-054,Adult Learning,Kenya,2024-07-21,Dropped
2071,272,SCH-077,Adult Learning,Ethiopia,2026-01-16,Enrolled
2072,3615,SCH-050,Primary,Somalia,2025-08-17,Enrolled
2073,4645,SCH-025,Vocational,South Sudan,2025-11-22,Dropped
2074,2183,SCH-002,Secondary,Somalia,2024-10-13,Dropped
2075,65,SCH-044,Secondary,Kenya,2026-05-21,Enrolled
2076,1878,SCH-046,Secondary,South Sudan,2025-12-09,Enrolled
2077,1537,SCH-020,Vocational,Kenya,2025-12-14,Dropped
2078,4258,SCH-047,Primary,Kenya,2025-07-19,Dropped
2079,2129,SCH-049,Primary,Kenya,2025-03-22,Dropped
2080,573,SCH-039,Secondary,Kenya,2025-05-05,Dropped
2081,3136,SCH-059,Adult Learning,South Sudan,2026-02-27,Enrolled
2082,1464,SCH-024,Adult Learning,Somalia,2025-03-20,Completed
2083,2170,SCH-017,Vocational,South Sudan,2025-09-29,Completed
2084,153,SCH-026,Vocational,South Sudan,2025-12-17,Enrolled
2085,23,SCH-013,Secondary,South Sudan,2026-06-28,Enrolled
2086,93,SCH-058,Adult Learning,Somalia,2025-11-13,Dropped
2087,3807,SCH-039,Secondary,Uganda,2024-09-26,Enrolled
2088,459,SCH-034,Primary,Kenya,2024-09-10,Enrolled
2089,705,SCH-074,Primary,Uganda,2025-08-18,Dropped
2090,4543,SCH-032,Secondary,South Sudan,2025-11-18,Dropped
2091,3082,SCH-004,Vocational,Somalia,2024-08-30,Enrolled
2092,44,SCH-058,Vocational,South Sudan,2026-03-29,Completed
2093,3554,SCH-051,Secondary,Uganda,2025-08-04,Completed
2094,1432,SCH-055,Adult Learning,Kenya,2026-04-21,Enrolled
2095,4847,SCH-068,Secondary,Uganda,2024-07-28,Dropped
2096,1753,SCH-028,Adult Learning,South Sudan,2026-04-13,Dropped
2097,58,SCH-054,Adult Learning,Kenya,2025-05-23,Completed
2098,2005,SCH-005,Secondary,Somalia,2024-10-13,Dropped
2099,1099,SCH-034,Primary,Uganda,2025-09-04,Completed
2100,2782,SCH-007,Secondary,Kenya,2024-09-05,Enrolled
2101,2411,SCH-038,Vocational,Uganda,2025-01-06,Enrolled
2102,4709,SCH-020,Primary,Ethiopia,2025-01-04,Enrolled
2103,4948,SCH-029,Adult Learning,South Sudan,2025-01-27,Completed
2104,41,SCH-011,Secondary,South Sudan,2025-02-07,Dropped
2105,3035,SCH-043,Vocational,Kenya,2026-03-30,Completed
2106,2574,SCH-055,Secondary,Ethiopia,2025-04-10,Enrolled
2107,2282,SCH-039,Vocational,Kenya,2025-11-22,Dropped
2108,3190,SCH-056,Primary,Ethiopia,2025-02-05,Enrolled
2109,4193,SCH-063,Secondary,Uganda,2025-06-09,Dropped
2110,484,SCH-029,Adult Learning,Ethiopia,2026-04-01,Completed
2111,4293,SCH-023,Vocational,Ethiopia,2026-03-02,Enrolled
2112,2785,SCH-077,Secondary,South Sudan,2024-10-31,Dropped
2113,543,SCH-075,Adult Learning,Somalia,2025-07-05,Enrolled
2114,1489,SCH-058,Adult Learning,South Sudan,2024-07-19,Completed
2115,846,SCH-059,Vocational,Ethiopia,2024-10-21,Completed
2116,3409,SCH-069,Secondary,South Sudan,2025-08-16,Completed
2117,1056,SCH-015,Primary,Uganda,2025-02-24,Completed
2118,2492,SCH-056,Vocational,Somalia,2025-05-18,Completed
2119,814,SCH-062,Primary,South Sudan,2025-01-25,Dropped
2120,855,SCH-058,Secondary,Somalia,2025-03-03,Enrolled
2121,1602,SCH-019,Secondary,Kenya,2026-01-31,Dropped
2122,3167,SCH-004,Adult Learning,Ethiopia,2025-06-09,Enrolled
2123,4306,SCH-068,Primary,Somalia,2026-01-17,Completed
2124,2617,SCH-020,Vocational,Somalia,2026-06-24,Dropped
2125,2926,SCH-014,Vocational,South Sudan,2026-04-14,Enrolled
2126,2595,SCH-001,Vocational,South Sudan,2026-05-09,Enrolled
2127,1531,SCH-047,Secondary,Somalia,2026-06-27,Completed
2128,3857,SCH-022,Primary,Somalia,2025-07-19,Dropped
2129,3135,SCH-063,Secondary,Kenya,2024-10-12,Completed
2130,4553,SCH-056,Primary,South Sudan,2025-05-06,Dropped
2131,1167,SCH-044,Primary,Uganda,2025-11-05,Dropped
2132,4702,SCH-040,Vocational,Somalia,2026-07-13,Completed
2133,4511,SCH-013,Primary,Kenya,2026-05-02,Enrolled
2134,1209,SCH-026,Adult Learning,Uganda,2025-12-10,Completed
2135,707,SCH-069,Primary,Ethiopia,2026-01-11,Dropped
2136,1571,SCH-044,Adult Learning,Ethiopia,2025-09-28,Enrolled
2137,2272,SCH-035,Vocational,Ethiopia,2026-02-15,Enrolled
2138,3633,SCH-008,Vocational,Kenya,2024-09-28,Enrolled
2139,2198,SCH-012,Vocational,Somalia,2026-01-24,Dropped
2140,3353,SCH-021,Adult Learning,South Sudan,2025-03-23,Completed
2141,436,SCH-019,Vocational,Kenya,2024-10-02,Dropped
2142,526,SCH-034,Primary,South Sudan,2025-06-14,Enrolled
2143,2420,SCH-002,Adult Learning,Somalia,2026-02-21,Completed
2144,1551,SCH-020,Adult Learning,Somalia,2025-06-15,Enrolled
2145,4158,SCH-027,Vocational,Somalia,2025-01-22,Completed
2146,4922,SCH-045,Vocational,Uganda,2025-06-10,Enrolled
2147,4564,SCH-057,Adult Learning,Uganda,2024-08-13,Dropped
2148,4145,SCH-040,Secondary,South Sudan,2025-10-27,Dropped
2149,1943,SCH-039,Vocational,South Sudan,2025-12-12,Enrolled
2150,1998,SCH-058,Adult Learning,Somalia,2024-08-12,Completed
2151,4172,SCH-045,Primary,South Sudan,2025-05-16,Dropped
2152,705,SCH-011,Primary,South Sudan,2025-03-05,Enrolled
2153,322,SCH-043,Secondary,Uganda,2025-12-06,Enrolled
2154,2911,SCH-012,Primary,Somalia,2026-03-31,Completed
2155,2278,SCH-052,Vocational,Kenya,2025-12-11,Completed
2156,4001,SCH-014,Adult Learning,Kenya,2026-02-09,Enrolled
2157,3956,SCH-027,Primary,Somalia,2026-02-23,Dropped
2158,44,SCH-062,Vocational,Ethiopia,2026-05-03,Completed
2159,2235,SCH-055,Vocational,Somalia,2026-03-23,Enrolled
2160,4787,SCH-003,Vocational,South Sudan,2025-06-11,Enrolled
2161,2659,SCH-045,Vocational,South Sudan,2025-06-05,Dropped
2162,4011,SCH-035,Primary,Uganda,2025-04-28,Completed
2163,976,SCH-045,Secondary,Ethiopia,2025-06-27,Dropped
2164,2542,SCH-072,Vocational,Ethiopia,2025-04-11,Completed
2165,1611,SCH-009,Adult Learning,South Sudan,2025-04-30,Dropped
2166,1587,SCH-005,Secondary,Uganda,2024-10-09,Completed
2167,3120,SCH-013,Primary,Somalia,2024-12-11,Completed
2168,3804,SCH-039,Secondary,South Sudan,2025-07-25,Completed
2169,1288,SCH-080,Adult Learning,Somalia,2025-01-08,Dropped
2170,1485,SCH-049,Vocational,Ethiopia,2025-02-24,Dropped
2171,3595,SCH-040,Vocational,Somalia,2024-09-05,Completed
2172,3725,SCH-019,Vocational,Somalia,2024-09-23,Dropped
2173,4327,SCH-022,Secondary,Ethiopia,2026-07-19,Dropped
2174,726,SCH-035,Vocational,Ethiopia,2026-04-15,Enrolled
2175,2001,SCH-035,Adult Learning,Ethiopia,2026-01-05,Enrolled
2176,4426,SCH-068,Adult Learning,Kenya,2025-03-31,Completed
2177,4623,SCH-042,Primary,Uganda,2025-03-29,Dropped
2178,4708,SCH-053,Secondary,South Sudan,2025-10-05,Dropped
2179,759,SCH-069,Secondary,Uganda,2026-03-01,Completed
2180,481,SCH-074,Secondary,South Sudan,2025-07-04,Dropped
2181,4987,SCH-059,Secondary,Uganda,2026-05-15,Dropped
2182,329,SCH-021,Adult Learning,South Sudan,2025-08-26,Dropped
2183,3446,SCH-055,Adult Learning,Kenya,2025-08-10,Dropped
2184,946,SCH-019,Adult Learning,Ethiopia,2025-04-08,Completed
2185,167,SCH-068,Adult Learning,Somalia,2025-02-19,Dropped
2186,818,SCH-049,Adult Learning,Somalia,2024-12-21,Dropped
2187,1241,SCH-053,Primary,Ethiopia,2024-08-12,Enrolled
2188,3810,SCH-015,Adult Learning,South Sudan,2025-10-14,Completed
2189,159,SCH-061,Adult Learning,South Sudan,2024-09-05,Enrolled
2190,576,SCH-078,Adult Learning,South Sudan,2024-10-01,Enrolled
2191,2910,SCH-080,Adult Learning,Uganda,2026-03-05,Enrolled
2192,1029,SCH-007,Adult Learning,Somalia,2026-04-11,Enrolled
2193,2544,SCH-006,Secondary,Somalia,2025-03-22,Completed
2194,2008,SCH-040,Vocational,South Sudan,2025-03-07,Dropped
2195,1900,SCH-075,Vocational,Uganda,2025-03-02,Completed
2196,2642,SCH-002,Adult Learning,South Sudan,2026-01-08,Enrolled
2197,2249,SCH-005,Primary,Ethiopia,2026-02-08,Dropped
2198,1490,SCH-033,Vocational,Somalia,2026-01-11,Enrolled
2199,715,SCH-019,Primary,Ethiopia,2024-10-01,Enrolled
2200,2771,SCH-045,Secondary,South Sudan,2024-08-06,Completed
2201,3593,SCH-035,Primary,South Sudan,2026-03-07,Completed
2202,1866,SCH-011,Secondary,Somalia,2024-12-06,Enrolled
2203,3914,SCH-073,Vocational,Uganda,2025-05-09,Enrolled
2204,3014,SCH-001,Secondary,Kenya,2025-05-16,Dropped
2205,1663,SCH-019,Primary,Somalia,2024-12-06,Completed
2206,3484,SCH-068,Adult Learning,Kenya,2024-12-13,Dropped
2207,2208,SCH-034,Adult Learning,Uganda,2026-02-21,Enrolled
2208,3887,SCH-003,Adult Learning,Kenya,2025-10-19,Enrolled
2209,3250,SCH-057,Vocational,Kenya,2024-08-08,Enrolled
2210,2345,SCH-004,Secondary,South Sudan,2026-04-21,Completed
2211,2375,SCH-069,Adult Learning,South Sudan,2026-05-12,Completed
2212,4438,SCH-067,Adult Learning,South Sudan,2025-10-09,Completed
2213,4099,SCH-044,Vocational,Kenya,2026-04-17,Dropped
2214,2197,SCH-022,Primary,Ethiopia,2026-07-19,Enrolled
2215,2604,SCH-053,Adult Learning,Somalia,2026-05-09,Dropped
2216,3083,SCH-078,Vocational,Ethiopia,2025-11-24,Completed
2217,2376,SCH-079,Adult Learning,Kenya,2026-02-13,Enrolled
2218,1307,SCH-041,Primary,Somalia,2025-08-12,Completed
2219,3047,SCH-080,Primary,Somalia,2026-04-11,Enrolled
2220,2703,SCH-018,Secondary,Somalia,2026-07-18,Completed
2221,40,SCH-063,Primary,South Sudan,2025-10-27,Dropped
2222,3472,SCH-075,Secondary,Ethiopia,2025-08-04,Completed
2223,2050,SCH-068,Vocational,Uganda,2026-02-20,Completed
2224,2542,SCH-033,Adult Learning,Uganda,2025-04-19,Completed
2225,2738,SCH-035,Adult Learning,Ethiopia,2025-01-26,Completed
2226,928,SCH-015,Adult Learning,Somalia,2026-03-29,Enrolled
2227,1733,SCH-008,Vocational,Somalia,2025-08-05,Dropped
2228,3577,SCH-007,Primary,South Sudan,2025-04-24,Completed
2229,2977,SCH-068,Adult Learning,Somalia,2024-12-18,Dropped
2230,4376,SCH-053,Adult Learning,Somalia,2026-06-17,Dropped
2231,2405,SCH-002,Vocational,Kenya,2025-12-10,Completed
2232,1721,SCH-035,Secondary,Uganda,2024-11-19,Dropped
2233,526,SCH-009,Adult Learning,Kenya,2025-03-17,Enrolled
2234,2122,SCH-047,Secondary,Kenya,2025-07-17,Completed
2235,3196,SCH-051,Primary,Ethiopia,2025-02-02,Enrolled
2236,2774,SCH-008,Vocational,Somalia,2025-03-10,Enrolled
2237,3669,SCH-028,Adult Learning,South Sudan,2025-01-17,Dropped
2238,4847,SCH-066,Secondary,Uganda,2025-09-19,Completed
2239,4886,SCH-043,Primary,Somalia,2024-12-18,Enrolled
2240,4482,SCH-024,Secondary,Somalia,2025-02-22,Completed
2241,728,SCH-036,Vocational,Somalia,2026-05-17,Dropped
2242,4886,SCH-049,Primary,South Sudan,2025-03-12,Enrolled
2243,946,SCH-067,Adult Learning,South Sudan,2025-09-27,Dropped
2244,4129,SCH-057,Adult Learning,Kenya,2025-05-16,Dropped
2245,774,SCH-036,Adult Learning,Somalia,2026-03-30,Completed
2246,1659,SCH-067,Primary,South Sudan,2024-11-29,Dropped
2247,2676,SCH-034,Vocational,South Sudan,2025-01-20,Completed
2248,4861,SCH-060,Adult Learning,Uganda,2025-09-09,Enrolled
2249,4834,SCH-071,Adult Learning,South Sudan,2026-02-14,Enrolled
2250,3070,SCH-075,Adult Learning,Uganda,2025-10-10,Enrolled
2251,2698,SCH-075,Vocational,Somalia,2026-04-15,Dropped
2252,4969,SCH-075,Vocational,Kenya,2025-02-19,Completed
2253,1991,SCH-052,Adult Learning,Somalia,2025-06-08,Completed
2254,712,SCH-004,Secondary,Kenya,2026-01-02,Completed
2255,2260,SCH-038,Vocational,Kenya,2024-12-03,Enrolled
2256,1107,SCH-002,Adult Learning,South Sudan,2024-08-30,Enrolled
2257,1791,SCH-066,Primary,Uganda,2025-07-18,Completed
2258,2153,SCH-072,Adult Learning,Ethiopia,2024-10-22,Completed
2259,2394,SCH-059,Adult Learning,Ethiopia,2025-03-30,Enrolled
2260,4663,SCH-009,Vocational,Ethiopia,2025-06-13,Enrolled
2261,92,SCH-055,Adult Learning,Ethiopia,2025-08-13,Enrolled
2262,1511,SCH-062,Vocational,Kenya,2025-01-23,Completed
2263,2828,SCH-068,Primary,Somalia,2025-01-19,Completed
2264,4664,SCH-004,Primary,Uganda,2024-10-12,Enrolled
2265,938,SCH-023,Adult Learning,Ethiopia,2024-11-01,Completed
2266,3287,SCH-035,Vocational,Ethiopia,2025-06-30,Dropped
2267,4168,SCH-040,Secondary,Somalia,2025-09-23,Dropped
2268,1359,SCH-020,Adult Learning,Kenya,2026-03-01,Enrolled
2269,4436,SCH-055,Primary,Uganda,2025-05-28,Dropped
2270,877,SCH-016,Secondary,Kenya,2024-12-01,Completed
2271,907,SCH-008,Secondary,Uganda,2025-03-17,Completed
2272,3559,SCH-060,Secondary,South Sudan,2026-01-20,Dropped
2273,43,SCH-056,Secondary,Somalia,2024-09-02,Dropped
2274,411,SCH-070,Vocational,Kenya,2025-12-09,Completed
2275,3340,SCH-067,Primary,South Sudan,2025-09-14,Enrolled
2276,1558,SCH-051,Vocational,South Sudan,2025-09-27,Dropped
2277,1359,SCH-026,Adult Learning,Uganda,2026-04-29,Completed
2278,3554,SCH-075,Secondary,Ethiopia,2025-11-19,Enrolled
2279,1348,SCH-066,Vocational,Uganda,2026-05-04,Completed
2280,4323,SCH-001,Primary,Uganda,2025-11-23,Completed
2281,3246,SCH-008,Primary,Somalia,2025-08-07,Completed
2282,4608,SCH-048,Primary,South Sudan,2025-04-22,Completed
2283,3951,SCH-068,Primary,South Sudan,2025-09-20,Enrolled
2284,1433,SCH-021,Adult Learning,Uganda,2024-11-06,Completed
2285,1631,SCH-011,Adult Learning,Uganda,2024-09-04,Dropped
2286,1729,SCH-038,Vocational,South Sudan,2025-01-12,Dropped
2287,239,SCH-073,Secondary,Kenya,2025-09-04,Completed
2288,1414,SCH-068,Primary,Ethiopia,2025-03-22,Completed
2289,482,SCH-080,Primary,Ethiopia,2024-10-04,Dropped
2290,851,SCH-054,Adult Learning,Kenya,2024-12-25,Completed
2291,1025,SCH-035,Secondary,Somalia,2025-01-24,Completed
2292,943,SCH-024,Secondary,Uganda,2025-04-17,Enrolled
2293,2551,SCH-061,Vocational,Kenya,2025-11-24,Dropped
2294,3216,SCH-077,Secondary,Somalia,2025-03-13,Dropped
2295,2214,SCH-019,Adult Learning,Somalia,2025-06-01,Dropped
2296,2829,SCH-070,Adult Learning,Uganda,2025-11-23,Dropped
2297,2636,SCH-008,Secondary,Ethiopia,2024-10-24,Dropped
2298,2215,SCH-025,Adult Learning,Ethiopia,2026-06-18,Completed
2299,4759,SCH-032,Vocational,Uganda,2026-07-12,Enrolled
2300,993,SCH-065,Vocational,Uganda,2025-01-24,Dropped
2301,3449,SCH-009,Adult Learning,South Sudan,2025-03-30,Completed
2302,316,SCH-023,Vocational,South Sudan,2025-09-24,Dropped
2303,4334,SCH-061,Primary,South Sudan,2026-07-16,Completed
2304,3791,SCH-080,Adult Learning,South Sudan,2026-03-15,Dropped
2305,2584,SCH-044,Primary,Kenya,2025-02-19,Enrolled
2306,116,SCH-061,Primary,Kenya,2026-05-31,Enrolled
2307,1237,SCH-007,Adult Learning,Kenya,2026-06-15,Enrolled
2308,4264,SCH-065,Adult Learning,Uganda,2026-06-02,Dropped
2309,823,SCH-005,Adult Learning,Uganda,2025-10-03,Enrolled
2310,2895,SCH-005,Primary,Ethiopia,2025-03-06,Enrolled
2311,1216,SCH-028,Adult Learning,South Sudan,2024-12-25,Completed
2312,4882,SCH-043,Secondary,Somalia,2025-08-06,Enrolled
2313,2213,SCH-037,Vocational,Ethiopia,2026-03-22,Dropped
2314,4816,SCH-025,Adult Learning,Somalia,2025-06-25,Completed
2315,1611,SCH-032,Vocational,Ethiopia,2025-01-04,Completed
2316,795,SCH-005,Vocational,Somalia,2026-01-30,Dropped
2317,2050,SCH-075,Vocational,Uganda,2024-12-19,Completed
2318,2337,SCH-001,Secondary,Ethiopia,2026-01-04,Completed
2319,1069,SCH-058,Primary,Kenya,2025-06-29,Completed
2320,2262,SCH-039,Secondary,South Sudan,2025-06-27,Dropped
2321,906,SCH-020,Vocational,Somalia,2026-05-24,Dropped
2322,614,SCH-019,Secondary,Uganda,2025-05-16,Enrolled
2323,3977,SCH-032,Adult Learning,South Sudan,2024-08-06,Enrolled
2324,3165,SCH-062,Primary,Ethiopia,2025-09-08,Dropped
2325,4436,SCH-029,Secondary,Somalia,2025-04-19,Dropped
2326,3580,SCH-061,Adult Learning,Ethiopia,2025-07-02,Dropped
2327,4223,SCH-057,Adult Learning,Uganda,2025-10-02,Enrolled
2328,1404,SCH-018,Adult Learning,Somalia,2025-05-02,Dropped
2329,3651,SCH-012,Primary,Kenya,2025-02-05,Enrolled
2330,4044,SCH-071,Primary,South Sudan,2024-08-28,Completed
2331,4674,SCH-044,Adult Learning,South Sudan,2025-01-27,Enrolled
2332,1847,SCH-065,Adult Learning,Kenya,2024-09-03,Dropped
2333,4251,SCH-076,Primary,Uganda,2025-10-26,Dropped
2334,4951,SCH-016,Primary,Uganda,2024-12-17,Dropped
2335,3076,SCH-028,Vocational,Somalia,2026-01-29,Enrolled
2336,2201,SCH-002,Secondary,Uganda,2025-03-12,Completed
2337,454,SCH-028,Primary,South Sudan,2025-10-14,Enrolled
2338,970,SCH-059,Vocational,Uganda,2026-07-05,Dropped
2339,4407,SCH-031,Secondary,Kenya,2026-01-23,Completed
2340,4307,SCH-017,Secondary,Ethiopia,2025-12-13,Completed
2341,1018,SCH-058,Vocational,South Sudan,2025-09-21,Dropped
2342,1133,SCH-048,Vocational,Ethiopia,2026-01-27,Completed
2343,591,SCH-071,Vocational,Ethiopia,2025-01-12,Dropped
2344,1442,SCH-032,Secondary,Kenya,2025-12-17,Completed
2345,2551,SCH-029,Secondary,Somalia,2024-07-22,Enrolled
2346,1945,SCH-001,Primary,Ethiopia,2025-09-07,Completed
2347,353,SCH-051,Primary,South Sudan,2025-08-28,Completed
2348,3840,SCH-028,Adult Learning,Ethiopia,2025-02-06,Completed
2349,4807,SCH-030,Primary,South Sudan,2025-07-18,Enrolled
2350,3841,SCH-039,Secondary,South Sudan,2026-03-15,Completed
2351,2324,SCH-041,Vocational,Kenya,2026-03-21,Enrolled
2352,2422,SCH-033,Adult Learning,Kenya,2025-08-21,Completed
2353,926,SCH-007,Secondary,Somalia,2025-03-23,Enrolled
2354,3964,SCH-029,Primary,Somalia,2025-07-07,Completed
2355,3322,SCH-029,Vocational,Kenya,2024-09-29,Enrolled
2356,391,SCH-066,Primary,Uganda,2026-06-21,Dropped
2357,4683,SCH-044,Adult Learning,Kenya,2026-06-30,Completed
2358,3028,SCH-022,Adult Learning,Uganda,2025-08-10,Completed
2359,2715,SCH-073,Secondary,Ethiopia,2025-01-11,Dropped
2360,354,SCH-056,Vocational,Kenya,2026-04-19,Completed
2361,3079,SCH-021,Primary,South Sudan,2025-09-18,Completed
2362,2896,SCH-031,Secondary,Kenya,2024-11-18,Dropped
2363,877,SCH-065,Adult Learning,Uganda,2025-05-27,Enrolled
2364,3009,SCH-024,Vocational,Uganda,2025-04-14,Enrolled
2365,4781,SCH-066,Primary,Kenya,2024-10-04,Enrolled
2366,2619,SCH-049,Secondary,South Sudan,2025-05-13,Enrolled
2367,108,SCH-050,Vocational,Uganda,2024-10-10,Dropped
2368,2391,SCH-020,Vocational,South Sudan,2026-05-04,Enrolled
2369,2661,SCH-028,Primary,Ethiopia,2025-06-09,Completed
2370,3558,SCH-064,Adult Learning,Kenya,2026-05-16,Enrolled
2371,3258,SCH-055,Adult Learning,Somalia,2025-01-27,Completed
2372,2844,SCH-004,Adult Learning,Somalia,2026-03-06,Enrolled
2373,3035,SCH-005,Primary,South Sudan,2025-06-26,Dropped
2374,3332,SCH-063,Primary,Uganda,2024-10-14,Dropped
2375,4709,SCH-032,Vocational,Uganda,2024-11-08,Completed
2376,865,SCH-077,Vocational,Uganda,2025-07-03,Dropped
2377,4192,SCH-048,Vocational,Kenya,2025-09-25,Enrolled
2378,2737,SCH-026,Secondary,Ethiopia,2026-05-10,Enrolled
2379,3127,SCH-007,Secondary,Somalia,2026-05-11,Completed
2380,4203,SCH-028,Adult Learning,South Sudan,2026-07-12,Completed
2381,4312,SCH-041,Primary,Ethiopia,2024-11-28,Dropped
2382,1309,SCH-061,Vocational,Kenya,2024-11-08,Completed
2383,2780,SCH-021,Secondary,Uganda,2024-07-22,Dropped
2384,2263,SCH-026,Secondary,Ethiopia,2024-10-15,Completed
2385,3582,SCH-057,Vocational,Ethiopia,2024-09-26,Completed
2386,4066,SCH-047,Secondary,Uganda,2024-08-19,Completed
2387,1616,SCH-043,Secondary,Somalia,2024-08-20,Completed
2388,2487,SCH-038,Vocational,Uganda,2025-04-20,Dropped
2389,2292,SCH-046,Adult Learning,Uganda,2025-08-05,Enrolled
2390,4965,SCH-016,Vocational,Somalia,2024-08-17,Dropped
2391,3848,SCH-040,Secondary,Uganda,2026-07-19,Completed
2392,4088,SCH-011,Secondary,Kenya,2024-12-08,Completed
2393,321,SCH-001,Primary,South Sudan,2025-10-13,Enrolled
2394,1427,SCH-006,Adult Learning,South Sudan,2026-01-24,Enrolled
2395,1308,SCH-074,Vocational,Ethiopia,2024-08-16,Dropped
2396,3372,SCH-052,Primary,Somalia,2026-02-25,Enrolled
2397,2356,SCH-011,Adult Learning,Ethiopia,2026-01-12,Dropped
2398,3643,SCH-075,Vocational,Somalia,2025-07-17,Completed
2399,3961,SCH-029,Secondary,Kenya,2026-06-18,Dropped
2400,198,SCH-015,Secondary,Somalia,2025-06-16,Completed
2401,253,SCH-072,Vocational,Ethiopia,2025-06-18,Enrolled
2402,3445,SCH-041,Secondary,Kenya,2025-05-21,Dropped
2403,1681,SCH-049,Secondary,Kenya,2025-03-20,Dropped
2404,4955,SCH-048,Primary,South Sudan,2025-05-25,Dropped
2405,3751,SCH-032,Secondary,South Sudan,2025-11-24,Enrolled
2406,4446,SCH-009,Adult Learning,Uganda,2025-09-16,Dropped
2407,4056,SCH-023,Secondary,Ethiopia,2024-12-01,Enrolled
2408,2479,SCH-033,Vocational,Somalia,2025-05-25,Enrolled
2409,2950,SCH-015,Primary,South Sudan,2025-05-08,Dropped
2410,1616,SCH-029,Primary,Ethiopia,2024-09-21,Enrolled
2411,1593,SCH-035,Vocational,Uganda,2025-06-05,Enrolled
2412,1806,SCH-050,Vocational,South Sudan,2025-01-23,Completed
2413,3443,SCH-023,Adult Learning,Somalia,2025-04-13,Dropped
2414,614,SCH-066,Primary,South Sudan,2024-08-20,Completed
2415,1609,SCH-016,Secondary,Kenya,2025-12-28,Completed
2416,2437,SCH-077,Secondary,South Sudan,2025-06-13,Completed
2417,3358,SCH-051,Secondary,South Sudan,2024-12-27,Enrolled
2418,2950,SCH-046,Vocational,Ethiopia,2025-04-07,Enrolled
2419,658,SCH-044,Primary,Uganda,2026-01-08,Enrolled
2420,3374,SCH-075,Adult Learning,Somalia,2025-01-09,Completed
2421,1817,SCH-066,Secondary,Uganda,2025-04-25,Dropped
2422,39,SCH-050,Secondary,Kenya,2026-06-14,Dropped
2423,3276,SCH-030,Primary,Somalia,2025-01-12,Completed
2424,3159,SCH-032,Primary,South Sudan,2024-08-20,Enrolled
2425,2757,SCH-037,Vocational,Kenya,2024-12-23,Completed
2426,1916,SCH-028,Vocational,Kenya,2024-09-03,Completed
2427,981,SCH-031,Vocational,Uganda,2024-10-08,Enrolled
2428,1466,SCH-075,Secondary,South Sudan,2026-03-07,Completed
2429,2276,SCH-035,Secondary,Somalia,2025-05-13,Completed
2430,1647,SCH-004,Vocational,Ethiopia,2025-10-29,Enrolled
2431,4705,SCH-004,Vocational,Ethiopia,2024-10-08,Completed
2432,2677,SCH-047,Vocational,Kenya,2024-11-06,Completed
2433,448,SCH-056,Adult Learning,Kenya,2025-06-10,Completed
2434,900,SCH-064,Primary,Uganda,2026-02-24,Dropped
2435,4578,SCH-063,Adult Learning,South Sudan,2025-07-02,Dropped
2436,3635,SCH-047,Adult Learning,Uganda,2025-12-24,Completed
2437,3529,SCH-067,Vocational,Kenya,2025-06-07,Completed
2438,2759,SCH-031,Secondary,Uganda,2026-04-09,Completed
2439,3265,SCH-024,Adult Learning,Somalia,2025-01-06,Completed
2440,2586,SCH-034,Adult Learning,Somalia,2025-11-30,Dropped
2441,984,SCH-010,Adult Learning,South Sudan,2025-10-08,Dropped
2442,2517,SCH-044,Adult Learning,Somalia,2026-07-07,Enrolled
2443,293,SCH-009,Vocational,South Sudan,2024-09-10,Completed
