distribution_id,project_id,beneficiary_id,food_item,quantity,unit,country,distribution_date,warehouse_code
1744,13,459,Beans,6,kg,Ethiopia,2025-01-22,WH-001
1745,22,4298,Cooking Oil,1,kg,Somalia,2026-02-08,WH-003
1746,29,88,Lentils,9,kg,Somalia,2026-01-24,WH-002
1747,1,3343,Sugar,70,kg,Uganda,2026-02-17,WH-004
1748,12,3387,Cooking Oil,25,kg,Uganda,2025-04-14,WH-002
1749,26,289,Salt,41,kg,Kenya,2025-06-21,WH-004
1750,26,3763,Sugar,54,kg,Ethiopia,2026-05-15,WH-001
1751,7,274,Beans,54,kg,Somalia,2024-08-31,WH-002
1752,6,2533,Maize Flour,19,kg,South Sudan,2024-12-12,WH-004
1753,22,2184,Lentils,87,kg,Ethiopia,2024-07-27,WH-004
1754,2,2063,Maize Flour,14,kg,South Sudan,2024-10-25,WH-004
1755,2,550,Rice,97,kg,Uganda,2026-07-13,WH-004
1756,6,3975,Sugar,39,kg,Uganda,2025-08-13,WH-002
1757,5,1582,Sugar,66,kg,Uganda,2025-07-12,WH-002
1758,11,2460,Lentils,29,kg,Uganda,2025-05-03,WH-003
1759,5,469,Beans,93,kg,Kenya,2026-02-04,WH-004
1760,7,36,Salt,26,kg,Somalia,2025-03-01,WH-001
1761,27,183,Sugar,15,kg,South Sudan,2025-08-08,WH-004
1762,24,3095,Beans,58,kg,Somalia,2025-01-09,WH-004
1763,12,2296,Salt,45,kg,Uganda,2026-04-23,WH-003
1764,5,2665,Beans,17,kg,Kenya,2025-08-13,WH-004
1765,27,3257,Sugar,97,kg,Kenya,2024-10-29,WH-002
1766,10,3004,Salt,36,kg,Uganda,2025-06-17,WH-004
1767,19,1925,Rice,92,kg,Uganda,2025-06-03,WH-003
1768,17,921,Maize Flour,100,kg,Uganda,2025-02-08,WH-004
1769,21,4666,Sugar,38,kg,Ethiopia,2025-11-02,WH-001
1770,21,4737,Cooking Oil,90,kg,Somalia,2025-01-20,WH-003
1771,15,2686,Sugar,85,kg,Somalia,2025-11-30,WH-001
1772,12,3482,Maize Flour,68,kg,Uganda,2025-12-15,WH-001
1773,27,561,Salt,6,kg,Ethiopia,2025-07-20,WH-004
1774,3,2177,Rice,19,kg,Uganda,2026-03-13,WH-002
1775,20,4170,Salt,49,kg,Uganda,2024-12-27,WH-003
1776,9,3501,Lentils,75,kg,South Sudan,2026-06-15,WH-002
1777,9,2065,Cooking Oil,19,kg,Ethiopia,2025-03-03,WH-004
1778,18,740,Rice,35,kg,Ethiopia,2025-06-17,WH-002
1779,1,4140,Salt,1,kg,South Sudan,2026-04-10,WH-002
1780,23,1358,Salt,83,kg,South Sudan,2025-10-23,WH-004
1781,13,1376,Lentils,26,kg,Uganda,2026-02-22,WH-003
1782,10,1802,Rice,79,kg,Kenya,2025-11-13,WH-001
1783,17,299,Salt,98,kg,Uganda,2026-04-04,WH-004
1784,18,299,Rice,1,kg,Ethiopia,2025-04-22,WH-003
1785,15,4698,Lentils,77,kg,South Sudan,2025-02-17,WH-003
1786,8,1894,Maize Flour,54,kg,Somalia,2026-06-08,WH-004
1787,21,2462,Rice,78,kg,Uganda,2025-05-11,WH-002
1788,20,1707,Cooking Oil,87,kg,Somalia,2026-03-19,WH-002
1789,14,2740,Beans,6,kg,Ethiopia,2025-08-03,WH-004
1790,29,4266,Rice,45,kg,Ethiopia,2025-01-15,WH-002
1791,17,4305,Salt,84,kg,Somalia,2025-10-14,WH-003
1792,11,4274,Maize Flour,35,kg,Kenya,2024-11-20,WH-004
1793,11,3238,Beans,45,kg,South Sudan,2025-09-27,WH-002
1794,21,2366,Beans,22,kg,Kenya,2025-11-23,WH-002
1795,9,4215,Salt,26,kg,Uganda,2025-07-22,WH-002
1796,25,3622,Sugar,91,kg,South Sudan,2024-11-25,WH-004
1797,15,2679,Cooking Oil,25,kg,South Sudan,2025-12-29,WH-001
1798,1,4489,Maize Flour,62,kg,Uganda,2026-06-16,WH-004
1799,18,3624,Beans,29,kg,Ethiopia,2026-06-24,WH-001
1800,4,1181,Beans,76,kg,Kenya,2025-11-23,WH-003
1801,13,4821,Maize Flour,62,kg,Somalia,2025-11-28,WH-002
1802,22,4739,Sugar,92,kg,Ethiopia,2025-08-26,WH-001
1803,23,3936,Cooking Oil,33,kg,Ethiopia,2025-05-23,WH-004
1804,3,3207,Beans,84,kg,Kenya,2026-07-18,WH-003
1805,14,4773,Cooking Oil,76,kg,Uganda,2026-05-24,WH-002
1806,24,1722,Salt,60,kg,South Sudan,2025-03-06,WH-001
1807,27,3932,Cooking Oil,22,kg,Uganda,2024-12-19,WH-004
1808,22,1199,Lentils,55,kg,South Sudan,2026-04-28,WH-003
1809,26,4447,Salt,78,kg,South Sudan,2025-11-16,WH-002
1810,28,4489,Rice,27,kg,Uganda,2025-12-28,WH-004
1811,20,3096,Rice,28,kg,Kenya,2026-03-21,WH-001
1812,29,4819,Maize Flour,87,kg,Kenya,2026-02-10,WH-003
1813,5,303,Cooking Oil,26,kg,Somalia,2025-04-29,WH-003
1814,25,39,Sugar,11,kg,Kenya,2025-05-11,WH-003
1815,27,3656,Beans,7,kg,Kenya,2025-05-31,WH-003
1816,16,3558,Rice,13,kg,Uganda,2024-08-02,WH-004
1817,19,265,Lentils,97,kg,Ethiopia,2025-11-05,WH-001
1818,16,3605,Lentils,68,kg,Ethiopia,2026-07-04,WH-003
1819,9,3664,Cooking Oil,71,kg,Ethiopia,2026-04-18,WH-002
1820,17,3910,Cooking Oil,32,kg,Ethiopia,2025-11-22,WH-001
1821,12,4229,Lentils,53,kg,South Sudan,2026-05-30,WH-002
1822,1,1307,Maize Flour,23,kg,Ethiopia,2026-03-17,WH-002
1823,6,1672,Cooking Oil,57,kg,South Sudan,2025-11-18,WH-004
1824,7,4149,Rice,58,kg,Kenya,2025-10-28,WH-001
1825,15,3243,Sugar,95,kg,Somalia,2024-11-08,WH-002
1826,19,760,Sugar,26,kg,Uganda,2024-10-30,WH-001
1827,23,1595,Maize Flour,57,kg,South Sudan,2024-08-08,WH-001
1828,9,1100,Cooking Oil,60,kg,South Sudan,2026-05-28,WH-003
1829,23,2267,Maize Flour,37,kg,Ethiopia,2025-08-14,WH-004
1830,5,589,Rice,13,kg,Uganda,2024-08-16,WH-004
1831,10,961,Lentils,70,kg,Kenya,2024-12-01,WH-002
1832,9,2619,Rice,82,kg,Ethiopia,2024-11-08,WH-001
1833,20,1929,Lentils,96,kg,Somalia,2024-10-31,WH-002
1834,3,4007,Beans,58,kg,South Sudan,2025-11-07,WH-004
1835,25,4279,Salt,91,kg,Somalia,2025-11-18,WH-003
1836,21,2089,Beans,64,kg,Somalia,2024-10-23,WH-003
1837,13,827,Rice,90,kg,Uganda,2024-10-20,WH-003
1838,10,3418,Sugar,54,kg,Somalia,2025-03-13,WH-002
1839,17,4109,Salt,83,kg,Ethiopia,2025-06-23,WH-003
1840,9,181,Cooking Oil,39,kg,Somalia,2024-12-29,WH-002
1841,5,1849,Lentils,28,kg,South Sudan,2024-09-29,WH-001
1842,29,1535,Salt,85,kg,Uganda,2026-07-08,WH-001
1843,29,2896,Salt,12,kg,South Sudan,2025-03-10,WH-004
1844,14,99,Sugar,69,kg,Kenya,2026-01-27,WH-004
1845,10,455,Sugar,22,kg,Somalia,2024-12-03,WH-004
1846,22,4626,Rice,3,kg,Kenya,2025-11-20,WH-003
1847,6,840,Cooking Oil,39,kg,Somalia,2025-08-15,WH-003
1848,5,1968,Beans,90,kg,Somalia,2024-12-19,WH-002
1849,1,3540,Rice,84,kg,Somalia,2025-08-28,WH-001
1850,23,3256,Lentils,98,kg,Kenya,2025-05-21,WH-003
1851,7,4555,Cooking Oil,2,kg,Kenya,2025-12-12,WH-003
1852,3,2770,Salt,52,kg,Kenya,2026-03-14,WH-001
1853,23,2776,Sugar,68,kg,South Sudan,2025-07-24,WH-002
1854,1,3022,Beans,75,kg,Somalia,2025-11-28,WH-002
1855,24,4222,Rice,79,kg,Uganda,2026-06-09,WH-001
1856,10,2011,Lentils,66,kg,Somalia,2026-01-18,WH-003
1857,22,343,Maize Flour,6,kg,Somalia,2025-01-31,WH-004
1858,16,2165,Sugar,23,kg,Somalia,2024-10-07,WH-004
1859,27,4001,Beans,49,kg,Kenya,2026-05-13,WH-001
1860,12,3162,Rice,71,kg,Somalia,2026-01-16,WH-004
1861,25,742,Rice,19,kg,Ethiopia,2025-06-09,WH-004
1862,13,4468,Lentils,95,kg,Kenya,2025-08-20,WH-003
1863,10,1371,Sugar,89,kg,Somalia,2024-08-27,WH-001
1864,15,3740,Maize Flour,49,kg,Somalia,2025-01-16,WH-003
1865,20,2245,Salt,17,kg,Ethiopia,2026-05-15,WH-003
1866,8,1847,Sugar,44,kg,Ethiopia,2026-01-31,WH-001
1867,22,3798,Beans,51,kg,South Sudan,2024-12-10,WH-002
1868,6,3345,Beans,53,kg,Ethiopia,2025-01-23,WH-004
1869,14,3125,Maize Flour,46,kg,South Sudan,2026-04-25,WH-002
1870,6,253,Lentils,48,kg,Kenya,2025-08-20,WH-001
1871,22,1102,Salt,10,kg,Ethiopia,2025-10-28,WH-002
1872,7,747,Sugar,69,kg,Uganda,2025-12-12,WH-002
1873,16,1408,Salt,89,kg,Uganda,2025-07-27,WH-004
1874,6,699,Cooking Oil,48,kg,Kenya,2025-12-14,WH-003
1875,6,1272,Salt,10,kg,Kenya,2024-09-10,WH-002
1876,17,3392,Maize Flour,38,kg,Uganda,2026-05-16,WH-001
1877,15,2552,Lentils,66,kg,Uganda,2026-07-18,WH-003
1878,29,532,Beans,68,kg,Uganda,2024-11-29,WH-002
1879,16,4596,Cooking Oil,51,kg,Kenya,2025-03-08,WH-001
1880,14,4730,Salt,70,kg,South Sudan,2025-03-03,WH-003
1881,27,3275,Rice,78,kg,Somalia,2025-08-29,WH-003
1882,20,3327,Beans,79,kg,Uganda,2026-03-10,WH-004
1883,8,1521,Lentils,10,kg,Kenya,2025-02-27,WH-004
1884,10,479,Maize Flour,59,kg,Uganda,2024-12-05,WH-002
1885,22,2418,Beans,64,kg,Uganda,2025-01-15,WH-001
1886,9,4317,Beans,67,kg,Uganda,2026-07-15,WH-002
1887,29,1973,Salt,88,kg,Somalia,2026-05-04,WH-001
1888,13,3423,Lentils,54,kg,Uganda,2025-05-23,WH-001
1889,4,4652,Sugar,15,kg,Somalia,2026-05-01,WH-004
1890,5,2108,Cooking Oil,45,kg,Kenya,2026-04-27,WH-002
1891,21,4320,Maize Flour,24,kg,Uganda,2025-11-18,WH-002
1892,9,53,Lentils,18,kg,Somalia,2025-09-06,WH-004
1893,13,2596,Lentils,91,kg,South Sudan,2025-08-30,WH-003
1894,10,4874,Beans,75,kg,Uganda,2025-01-27,WH-004
1895,24,1226,Sugar,18,kg,Ethiopia,2024-12-06,WH-004
1896,22,4303,Beans,31,kg,Ethiopia,2025-08-03,WH-001
1897,5,2716,Sugar,47,kg,South Sudan,2025-04-08,WH-001
1898,15,1254,Lentils,77,kg,Ethiopia,2025-06-02,WH-003
1899,9,3338,Maize Flour,61,kg,Kenya,2025-04-19,WH-004
1900,17,1163,Lentils,18,kg,South Sudan,2024-11-17,WH-002
1901,8,548,Sugar,27,kg,South Sudan,2026-06-06,WH-002
1902,25,4046,Sugar,95,kg,Uganda,2024-07-19,WH-003
1903,16,336,Rice,88,kg,Kenya,2025-12-04,WH-003
1904,29,2599,Sugar,65,kg,Ethiopia,2026-05-10,WH-004
1905,13,955,Cooking Oil,9,kg,South Sudan,2026-05-15,WH-004
1906,24,2410,Rice,70,kg,Somalia,2025-10-28,WH-001
1907,11,4304,Sugar,4,kg,Ethiopia,2025-11-12,WH-002
1908,2,1937,Rice,62,kg,Kenya,2025-10-20,WH-002
1909,3,2417,Sugar,37,kg,South Sudan,2025-11-17,WH-001
1910,29,4515,Cooking Oil,38,kg,Ethiopia,2024-10-26,WH-004
1911,24,3371,Cooking Oil,100,kg,Kenya,2025-03-01,WH-004
1912,7,5,Cooking Oil,99,kg,South Sudan,2025-11-02,WH-004
1913,15,4553,Beans,14,kg,Ethiopia,2025-04-08,WH-004
1914,14,1662,Sugar,56,kg,Uganda,2026-06-26,WH-002
1915,9,698,Rice,84,kg,Somalia,2026-01-04,WH-003
1916,25,2322,Maize Flour,67,kg,Somalia,2026-02-01,WH-003
1917,2,4446,Beans,28,kg,Ethiopia,2026-02-10,WH-004
1918,28,3011,Salt,34,kg,Somalia,2024-11-27,WH-004
1919,22,3179,Cooking Oil,74,kg,Kenya,2026-01-16,WH-004
1920,16,1043,Cooking Oil,23,kg,Ethiopia,2025-11-24,WH-003
1921,14,4515,Cooking Oil,4,kg,Ethiopia,2025-06-17,WH-004
1922,16,4466,Maize Flour,52,kg,Ethiopia,2025-04-05,WH-001
1923,1,669,Rice,96,kg,Ethiopia,2026-02-01,WH-004
1924,30,1931,Cooking Oil,87,kg,South Sudan,2025-09-03,WH-004
1925,12,3542,Cooking Oil,6,kg,Uganda,2025-03-13,WH-004
1926,8,2870,Beans,24,kg,Kenya,2026-01-21,WH-001
1927,5,283,Sugar,16,kg,Uganda,2026-03-03,WH-003
1928,28,3774,Salt,25,kg,Ethiopia,2025-01-05,WH-001
1929,22,401,Sugar,58,kg,Somalia,2025-12-29,WH-002
1930,24,4092,Salt,37,kg,Ethiopia,2026-05-20,WH-003
1931,11,1323,Cooking Oil,67,kg,Uganda,2025-01-01,WH-001
1932,12,1649,Lentils,72,kg,Somalia,2024-08-22,WH-002
1933,26,2569,Cooking Oil,25,kg,Somalia,2025-05-27,WH-004
1934,2,4286,Beans,56,kg,Somalia,2024-09-11,WH-001
1935,12,2302,Lentils,48,kg,Somalia,2024-09-06,WH-002
1936,29,3544,Maize Flour,89,kg,Uganda,2025-03-27,WH-002
1937,9,4148,Salt,46,kg,Kenya,2025-01-31,WH-001
1938,8,117,Rice,52,kg,Kenya,2024-09-30,WH-003
1939,27,27,Sugar,82,kg,South Sudan,2026-03-20,WH-004
1940,27,1941,Sugar,3,kg,Ethiopia,2024-12-29,WH-002
1941,24,702,Beans,23,kg,Somalia,2026-05-06,WH-001
1942,13,17,Beans,74,kg,Kenya,2025-01-27,WH-002
1943,14,488,Sugar,17,kg,Ethiopia,2026-05-24,WH-001
1944,18,1711,Sugar,19,kg,South Sudan,2025-05-11,WH-004
1945,27,1194,Cooking Oil,4,kg,Ethiopia,2025-08-09,WH-004
1946,26,4595,Beans,10,kg,Ethiopia,2025-09-28,WH-001
1947,29,1733,Cooking Oil,55,kg,South Sudan,2026-02-24,WH-001
1948,24,2160,Sugar,74,kg,South Sudan,2025-08-01,WH-004
1949,27,4747,Salt,55,kg,Ethiopia,2025-05-15,WH-001
1950,4,3063,Beans,71,kg,South Sudan,2024-08-27,WH-002
1951,24,678,Maize Flour,36,kg,Kenya,2025-11-03,WH-003
1952,19,4221,Salt,75,kg,Uganda,2025-12-03,WH-002
1953,2,1105,Cooking Oil,7,kg,South Sudan,2024-10-21,WH-003
1954,24,4463,Lentils,64,kg,Ethiopia,2025-04-02,WH-001
1955,15,91,Rice,43,kg,Kenya,2026-01-14,WH-003
1956,17,1475,Lentils,92,kg,Ethiopia,2025-10-26,WH-001
1957,17,3839,Beans,55,kg,Uganda,2026-02-04,WH-003
1958,29,4875,Beans,7,kg,Uganda,2026-04-01,WH-001
1959,22,537,Lentils,91,kg,Ethiopia,2024-11-11,WH-004
1960,6,4150,Salt,61,kg,Kenya,2026-04-16,WH-001
1961,26,830,Sugar,49,kg,Ethiopia,2025-12-22,WH-004
1962,4,3178,Maize Flour,9,kg,Kenya,2025-01-18,WH-001
1963,10,3002,Maize Flour,71,kg,Somalia,2026-05-26,WH-003
1964,22,4480,Sugar,100,kg,Kenya,2024-10-23,WH-004
1965,16,4149,Rice,44,kg,Kenya,2024-12-21,WH-002
1966,16,2903,Cooking Oil,15,kg,South Sudan,2025-05-26,WH-002
1967,14,847,Maize Flour,42,kg,Ethiopia,2026-01-01,WH-001
1968,16,1787,Maize Flour,52,kg,Kenya,2025-08-23,WH-003
1969,8,1204,Beans,27,kg,Kenya,2025-04-23,WH-003
1970,4,4046,Beans,53,kg,Kenya,2025-09-08,WH-001
1971,28,3321,Beans,78,kg,Kenya,2024-11-27,WH-002
1972,2,1385,Cooking Oil,3,kg,Kenya,2026-02-28,WH-003
1973,22,4577,Cooking Oil,55,kg,Somalia,2025-05-27,WH-004
1974,1,4688,Salt,13,kg,Kenya,2025-11-02,WH-004
1975,17,3075,Rice,80,kg,Uganda,2025-12-30,WH-003
1976,13,136,Lentils,68,kg,Uganda,2025-12-26,WH-003
1977,29,1673,Sugar,56,kg,Somalia,2024-11-28,WH-004
1978,22,1616,Beans,6,kg,Somalia,2024-11-11,WH-004
1979,23,3416,Salt,62,kg,Kenya,2025-06-18,WH-002
1980,21,557,Beans,20,kg,South Sudan,2025-06-26,WH-002
1981,19,8,Beans,44,kg,Kenya,2025-06-05,WH-004
1982,27,564,Rice,86,kg,South Sudan,2026-05-15,WH-001
1983,23,217,Beans,79,kg,Ethiopia,2025-04-25,WH-002
1984,1,1198,Cooking Oil,81,kg,Somalia,2025-07-03,WH-002
1985,22,4904,Lentils,84,kg,Uganda,2025-03-22,WH-001
1986,15,604,Salt,98,kg,South Sudan,2026-04-20,WH-001
1987,19,4033,Maize Flour,50,kg,Kenya,2024-09-25,WH-003
1988,24,1747,Cooking Oil,49,kg,Uganda,2025-06-03,WH-001
1989,1,3557,Sugar,18,kg,Somalia,2026-04-18,WH-004
1990,24,434,Sugar,10,kg,Kenya,2025-07-04,WH-002
1991,11,3540,Rice,47,kg,Somalia,2025-04-25,WH-003
1992,4,1650,Sugar,15,kg,Uganda,2024-12-26,WH-001
1993,21,2949,Beans,42,kg,Ethiopia,2025-08-10,WH-003
1994,3,3854,Rice,60,kg,Kenya,2025-12-02,WH-001
1995,7,2795,Rice,33,kg,Kenya,2025-06-24,WH-001
1996,22,1874,Rice,94,kg,South Sudan,2025-08-15,WH-001
1997,14,831,Beans,50,kg,Uganda,2024-11-21,WH-003
1998,16,1888,Rice,17,kg,Somalia,2024-08-21,WH-004
1999,14,3988,Beans,23,kg,Somalia,2024-11-14,WH-003
2000,3,4578,Maize Flour,10,kg,Ethiopia,2026-06-10,WH-002
2001,16,598,Maize Flour,67,kg,Ethiopia,2025-12-07,WH-002
2002,8,4031,Sugar,88,kg,Kenya,2026-05-12,WH-003
2003,15,3942,Cooking Oil,94,kg,Uganda,2026-06-29,WH-002
2004,22,4821,Beans,9,kg,Uganda,2025-04-13,WH-001
2005,26,835,Lentils,12,kg,Ethiopia,2025-08-03,WH-003
2006,13,3569,Lentils,26,kg,Ethiopia,2026-03-07,WH-001
2007,11,772,Rice,34,kg,South Sudan,2026-06-18,WH-001
2008,16,4554,Rice,7,kg,Ethiopia,2024-10-06,WH-002
2009,28,2528,Rice,34,kg,Kenya,2025-02-03,WH-002
2010,23,3738,Cooking Oil,57,kg,Ethiopia,2026-03-20,WH-002
2011,10,4563,Cooking Oil,7,kg,Ethiopia,2024-10-27,WH-002
2012,3,1903,Sugar,55,kg,Ethiopia,2026-03-23,WH-002
2013,23,4795,Rice,31,kg,Ethiopia,2025-10-18,WH-004
2014,2,857,Sugar,25,kg,South Sudan,2024-09-16,WH-002
2015,8,1669,Sugar,64,kg,South Sudan,2024-10-03,WH-002
2016,21,1001,Cooking Oil,87,kg,Uganda,2026-03-14,WH-001
2017,6,2305,Salt,31,kg,Kenya,2024-07-21,WH-001
2018,7,3425,Lentils,65,kg,Ethiopia,2025-07-31,WH-003
2019,22,2922,Maize Flour,30,kg,Kenya,2026-06-08,WH-003
2020,21,3349,Lentils,72,kg,Ethiopia,2024-08-14,WH-004
2021,3,1592,Beans,54,kg,Ethiopia,2025-12-21,WH-004
2022,22,4029,Salt,47,kg,Somalia,2025-02-12,WH-003
2023,22,547,Cooking Oil,8,kg,Somalia,2026-05-23,WH-002
2024,25,3310,Lentils,45,kg,Ethiopia,2025-11-17,WH-004
2025,14,4768,Lentils,37,kg,Kenya,2026-06-17,WH-004
2026,15,1166,Lentils,56,kg,Somalia,2025-05-10,WH-004
2027,23,3075,Maize Flour,90,kg,Uganda,2025-09-11,WH-003
2028,22,2310,Sugar,23,kg,Kenya,2024-08-19,WH-001
2029,22,2835,Rice,59,kg,Ethiopia,2026-05-21,WH-002
2030,28,4420,Rice,59,kg,Uganda,2025-06-17,WH-003
2031,2,3551,Cooking Oil,82,kg,South Sudan,2026-06-24,WH-002
2032,4,2485,Lentils,73,kg,Somalia,2024-09-19,WH-002
2033,14,364,Maize Flour,52,kg,Kenya,2025-02-23,WH-001
2034,6,1142,Lentils,100,kg,Uganda,2025-05-22,WH-003
2035,27,3301,Salt,12,kg,Uganda,2025-06-24,WH-002
2036,16,1556,Beans,68,kg,Somalia,2025-12-14,WH-004
2037,21,3366,Salt,88,kg,Uganda,2025-02-23,WH-003
2038,30,2641,Maize Flour,91,kg,South Sudan,2025-10-04,WH-001
2039,4,1037,Rice,32,kg,Somalia,2025-03-07,WH-001
2040,12,1823,Salt,67,kg,Ethiopia,2025-08-18,WH-002
2041,4,202,Cooking Oil,21,kg,Kenya,2026-01-11,WH-002
2042,27,2666,Maize Flour,2,kg,Kenya,2024-09-07,WH-002
2043,18,1766,Maize Flour,82,kg,South Sudan,2025-10-24,WH-001
2044,16,4785,Maize Flour,1,kg,Somalia,2026-02-26,WH-002
2045,10,4285,Rice,80,kg,Kenya,2025-10-02,WH-004
2046,1,3255,Beans,59,kg,Ethiopia,2024-12-01,WH-001
2047,8,2398,Sugar,93,kg,South Sudan,2024-12-28,WH-002
2048,25,4772,Lentils,20,kg,Somalia,2025-09-18,WH-003
2049,22,2085,Cooking Oil,99,kg,Kenya,2026-03-02,WH-001
2050,4,1520,Rice,51,kg,Uganda,2026-01-21,WH-004
2051,6,3170,Maize Flour,78,kg,Uganda,2025-04-08,WH-001
2052,2,3284,Salt,73,kg,Uganda,2026-05-18,WH-003
2053,1,4095,Sugar,65,kg,Somalia,2025-10-19,WH-003
2054,11,4363,Cooking Oil,54,kg,South Sudan,2024-09-22,WH-004
2055,18,2003,Rice,98,kg,Kenya,2025-03-08,WH-003
2056,23,226,Cooking Oil,30,kg,Somalia,2025-03-19,WH-004
2057,22,829,Maize Flour,18,kg,Uganda,2025-02-09,WH-002
2058,2,4308,Beans,91,kg,Uganda,2024-07-30,WH-001
2059,1,2987,Salt,35,kg,Uganda,2026-05-25,WH-003
2060,3,3940,Lentils,59,kg,Ethiopia,2024-09-15,WH-004
2061,11,3363,Sugar,36,kg,Somalia,2026-03-18,WH-003
2062,7,1637,Salt,83,kg,Kenya,2024-11-09,WH-003
2063,29,4039,Beans,35,kg,Kenya,2024-11-05,WH-004
2064,13,3936,Maize Flour,31,kg,Kenya,2026-02-25,WH-004
2065,4,4942,Sugar,23,kg,Kenya,2024-10-22,WH-003
2066,24,2810,Rice,6,kg,Ethiopia,2026-01-07,WH-002
2067,8,519,Beans,5,kg,South Sudan,2025-07-01,WH-003
2068,24,2395,Salt,46,kg,South Sudan,2026-04-08,WH-002
2069,28,1972,Sugar,71,kg,South Sudan,2025-01-13,WH-004
2070,5,2188,Rice,100,kg,South Sudan,2024-08-24,WH-004
2071,21,2028,Sugar,27,kg,South Sudan,2025-03-13,WH-004
2072,5,3483,Lentils,85,kg,Uganda,2025-12-13,WH-002
2073,21,4605,Rice,36,kg,Ethiopia,2025-09-27,WH-002
2074,11,3785,Cooking Oil,28,kg,South Sudan,2025-01-10,WH-002
2075,11,4553,Rice,85,kg,South Sudan,2026-04-02,WH-002
2076,13,2569,Cooking Oil,81,kg,Uganda,2025-01-13,WH-003
2077,29,2761,Cooking Oil,89,kg,Kenya,2025-08-20,WH-001
2078,30,2132,Salt,2,kg,Uganda,2025-03-23,WH-004
2079,21,2867,Rice,30,kg,Ethiopia,2025-11-14,WH-001
2080,23,2564,Lentils,65,kg,Uganda,2025-07-12,WH-003
2081,28,843,Cooking Oil,72,kg,Somalia,2025-01-30,WH-002
2082,29,230,Salt,40,kg,Somalia,2024-09-12,WH-002
2083,11,1763,Cooking Oil,52,kg,Uganda,2025-05-16,WH-004
2084,8,3497,Maize Flour,48,kg,Uganda,2026-06-24,WH-004
2085,20,1763,Salt,39,kg,Uganda,2024-10-30,WH-002
2086,25,3056,Sugar,7,kg,Uganda,2025-02-27,WH-001
2087,19,1746,Cooking Oil,26,kg,Somalia,2025-03-13,WH-003
2088,2,2440,Rice,29,kg,Uganda,2025-09-28,WH-003
2089,2,2345,Lentils,6,kg,Uganda,2025-02-09,WH-003
2090,30,461,Beans,76,kg,Ethiopia,2024-10-04,WH-002
2091,29,1390,Sugar,43,kg,Kenya,2025-07-30,WH-003
2092,11,654,Salt,70,kg,Somalia,2025-05-18,WH-004
2093,25,3138,Salt,47,kg,Ethiopia,2024-08-06,WH-001
2094,28,2761,Sugar,22,kg,South Sudan,2025-08-05,WH-004
2095,3,3052,Cooking Oil,44,kg,Ethiopia,2025-08-22,WH-003
2096,3,2927,Sugar,43,kg,Somalia,2025-09-03,WH-002
2097,25,1047,Lentils,13,kg,Ethiopia,2024-12-25,WH-004
2098,27,4731,Sugar,30,kg,Uganda,2025-11-25,WH-004
2099,20,3791,Sugar,1,kg,Uganda,2025-08-18,WH-003
2100,4,1640,Lentils,26,kg,Uganda,2025-10-14,WH-004
2101,3,722,Beans,37,kg,Ethiopia,2026-05-11,WH-002
2102,19,232,Cooking Oil,13,kg,South Sudan,2025-01-31,WH-001
2103,23,2558,Lentils,26,kg,South Sudan,2026-07-16,WH-003
2104,2,1177,Sugar,20,kg,Kenya,2024-08-18,WH-002
2105,24,1512,Lentils,35,kg,Somalia,2025-12-13,WH-004
2106,8,4113,Salt,46,kg,Ethiopia,2025-12-17,WH-002
2107,29,919,Lentils,93,kg,Uganda,2026-05-29,WH-002
2108,18,2034,Salt,61,kg,Kenya,2026-07-15,WH-002
2109,19,926,Rice,98,kg,Ethiopia,2024-07-27,WH-004
2110,6,4053,Salt,43,kg,Kenya,2024-09-25,WH-003
2111,20,3992,Beans,16,kg,Ethiopia,2025-09-25,WH-001
2112,15,4129,Beans,12,kg,Uganda,2026-05-13,WH-003
2113,6,462,Lentils,93,kg,Kenya,2026-04-09,WH-002
2114,10,3892,Salt,61,kg,Kenya,2025-10-11,WH-004
2115,14,162,Cooking Oil,62,kg,Uganda,2025-02-09,WH-003
2116,17,4418,Beans,19,kg,Somalia,2025-10-22,WH-004
2117,22,2119,Sugar,3,kg,Uganda,2025-04-25,WH-002
2118,8,4976,Lentils,46,kg,Somalia,2026-03-20,WH-002
2119,23,4666,Rice,13,kg,Ethiopia,2026-05-21,WH-004
2120,25,2302,Salt,12,kg,South Sudan,2025-04-16,WH-004
2121,1,2209,Rice,83,kg,Somalia,2025-11-24,WH-001
2122,29,1401,Beans,67,kg,Somalia,2026-04-06,WH-003
2123,19,2658,Maize Flour,63,kg,South Sudan,2025-01-14,WH-002
2124,19,845,Salt,37,kg,Somalia,2025-03-17,WH-001
2125,21,3602,Salt,98,kg,Kenya,2025-07-22,WH-001
2126,19,1520,Beans,24,kg,South Sudan,2026-04-26,WH-001
2127,7,280,Sugar,30,kg,Ethiopia,2025-02-24,WH-002
2128,5,1466,Beans,60,kg,Somalia,2025-08-10,WH-001
2129,29,2122,Salt,55,kg,Kenya,2024-08-21,WH-002
2130,5,2688,Beans,25,kg,Somalia,2026-05-09,WH-001
2131,11,4646,Salt,17,kg,South Sudan,2025-03-13,WH-004
2132,5,1102,Rice,68,kg,Kenya,2026-04-22,WH-001
2133,28,985,Salt,25,kg,Kenya,2024-09-29,WH-001
2134,26,2445,Salt,40,kg,South Sudan,2025-04-21,WH-001
2135,22,2332,Maize Flour,16,kg,Kenya,2025-07-20,WH-004
